Name_x,Status,Link,Speakers,Glottocode,Country,Top-level family,ISO-639-3,Macroarea,Child dialects,Latitude,Longtitude
Upper Necaxa Totonac,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-necaxa-totonac,9999.0,uppe1275,,Totonacan,tku,North America,4.0,20.24,-97.81
Upper Sorbian,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-sorbian,99999.0,uppe1395,Germany,Indo-European,hsb,Eurasia,6.0,51.24,14.41
Central East Middle German,Potentially vulnerable,https://en.wal.unesco.org/languages/central-east-middle-german,9999999.0,uppe1400,,Indo-European,sxu,Eurasia,29.0,51.15,12.69
Upper Ta'oih,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-taoih,99999.0,uppe1406,,Austroasiatic,tth,Eurasia,5.0,16.19,107.06
Upper Riverland,Not in use,https://en.wal.unesco.org/languages/upper-riverland,0.0,uppe1415,,Pama-Nyungan,,Australia,3.0,-34.1,141.0
Upper Kinabatangan,Definitely endangered,https://en.wal.unesco.org/languages/upper-kinabatangan,9999.0,uppe1427,,Austronesian,dmg,Papunesia,4.0,5.32,116.9
Upper Grand Valley Dani,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-grand-valley-dani,99999.0,uppe1430,,Nuclear Trans New Guinea,dna,Papunesia,0.0,-3.94,138.9
Upper Umpqua,Not in use,https://en.wal.unesco.org/languages/upper-umpqua,0.0,uppe1436,,Athabaskan-Eyak-Tlingit,xup,North America,0.0,43.22,-123.36
Upper Tanana,Critically endangered,https://en.wal.unesco.org/languages/upper-tanana,99.0,uppe1437,,Athabaskan-Eyak-Tlingit,tau,North America,2.0,62.69,-141.37
Upper Kuskokwim,Critically endangered,https://en.wal.unesco.org/languages/upper-kuskokwim,99.0,uppe1438,,Athabaskan-Eyak-Tlingit,kuu,North America,0.0,62.3,-155.95
Upper Chehalis,Not in use,https://en.wal.unesco.org/languages/upper-chehalis,0.0,uppe1439,,Salishan,cjh,North America,3.0,46.8,-123.17
Upper Guinea Crioulo,Potentially vulnerable,https://en.wal.unesco.org/languages/upper-guinea-crioulo,9999999.0,uppe1455,,Indo-European,pov,Africa,3.0,13.23,-15.33
Urak Lawoi',Definitely endangered,https://en.wal.unesco.org/languages/urak-lawoi,9999.0,urak1238,,Austronesian,urk,Eurasia,0.0,7.53,99.08
Urali of Idukki,Not in use,https://en.wal.unesco.org/languages/urali-idukki,0.0,ural1274,India,Dravidian,url,Eurasia,0.0,10.85,76.8
Urapmin,Definitely endangered,https://en.wal.unesco.org/languages/urapmin,999.0,urap1239,,Nuclear Trans New Guinea,urm,Papunesia,0.0,-5.09,141.54
Ura (Papua New Guinea),Definitely endangered,https://en.wal.unesco.org/languages/ura-papua-new-guinea,9999.0,urap1240,,Baining,uro,Papunesia,0.0,-4.64,151.95
Urartian,Not in use,https://en.wal.unesco.org/languages/urartian,0.0,urar1245,,Hurro-Urartian,xur,Eurasia,0.0,38.5,43.34
Urarina,Definitely endangered,https://en.wal.unesco.org/languages/urarina,9999.0,urar1246,Peru,,ura,South America,0.0,-4.44,-75.42
Urat,Definitely endangered,https://en.wal.unesco.org/languages/urat,9999.0,urat1244,,Nuclear Torricelli,urt,Papunesia,6.0,-3.6,142.79
Ura (Vanuatu),Critically endangered,https://en.wal.unesco.org/languages/ura-vanuatu,9.0,urav1235,,Austronesian,uur,Papunesia,0.0,-18.67,169.08
Urdu,Safe,https://en.wal.unesco.org/languages/urdu,999999999.0,urdu1245,India,Indo-European,urd,Eurasia,3.0,25.0,67.0
Urhobo,Potentially vulnerable,https://en.wal.unesco.org/languages/urhobo,999999.0,urho1239,,Atlantic-Congo,urh,Africa,4.0,5.31,5.86
Urigina,Definitely endangered,https://en.wal.unesco.org/languages/urigina,9999.0,urig1240,,Nuclear Trans New Guinea,urg,Papunesia,0.0,-5.59,145.51
Uri,Definitely endangered,https://en.wal.unesco.org/languages/uri,9999.0,urii1240,,Nuclear Trans New Guinea,uvh,Papunesia,2.0,-6.42,146.61
Urimo,Definitely endangered,https://en.wal.unesco.org/languages/urimo,999.0,urim1251,,Nuclear Torricelli,urx,Papunesia,0.0,-3.86,143.7
Urim,Definitely endangered,https://en.wal.unesco.org/languages/urim,9999.0,urim1252,,Nuclear Torricelli,uri,Papunesia,2.0,-3.58,142.65
Uripiv-Wala-Rano-Atchin,Endangered/unsafe,https://en.wal.unesco.org/languages/uripiv-wala-rano-atchin,9999.0,urip1239,,Austronesian,upv,Papunesia,3.0,-16.01,167.35
Urningangg,Not in use,https://en.wal.unesco.org/languages/urningangg,0.0,urni1239,,Giimbiyu,urc,Australia,0.0,-13.48,133.02
Uruava,Not in use,https://en.wal.unesco.org/languages/uruava,0.0,urua1242,,Austronesian,urv,Papunesia,0.0,-6.23,155.57
Uruangnirin,Definitely endangered,https://en.wal.unesco.org/languages/uruangnirin,999.0,urua1244,,Austronesian,urn,Papunesia,0.0,-3.45,132.75
Urubú-Kaapor Sign Language,Critically endangered,https://en.wal.unesco.org/languages/urubu-kaapor-sign-language,0.0,urub1243,,Sign Language,uks,South America,0.0,-2.54,-46.42
Urubú-Kaapor,Definitely endangered,https://en.wal.unesco.org/languages/urubu-kaapor,999.0,urub1250,,Tupian,urb,South America,0.0,-2.46,-46.22
Urucucús,Not in use,https://en.wal.unesco.org/languages/urucucus,0.0,uruc1243,,Unclassifiable,,South America,0.0,,
Uru-Eu-Wau-Wau,Definitely endangered,https://en.wal.unesco.org/languages/uru-eu-wau-wau,99.0,urue1240,,Tupian,urz,South America,0.0,-10.92,-63.81
Uruguayan Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/uruguayan-sign-language,9999.0,urug1238,,Sign Language,ugy,South America,0.0,-34.6,-56.45
Urum,Definitely endangered,https://en.wal.unesco.org/languages/urum,999999.0,urum1249,,Turkic,uum,Eurasia,0.0,42.04,43.99
Urumi,Not in use,https://en.wal.unesco.org/languages/urumi,0.0,urum1250,,Tupian,uru,South America,0.0,-9.08,-63.85
Uru-Pa-In,Endangered/unsafe,https://en.wal.unesco.org/languages/uru-pa,999.0,urup1235,,Unclassifiable,urp,South America,0.0,-11.29,-62.72
Urupa,Not in use,https://en.wal.unesco.org/languages/urupa,0.0,urup1245,,Chapacuran,,South America,0.0,-10.25,-62.75
Uru,Not in use,https://en.wal.unesco.org/languages/uru,0.0,uruu1244,,Uru-Chipaya,ure,South America,3.0,-16.73,-68.97
Usaghade,Definitely endangered,https://en.wal.unesco.org/languages/usaghade,9999.0,usag1244,,Atlantic-Congo,usk,Africa,0.0,4.79,8.53
Usan,Endangered/unsafe,https://en.wal.unesco.org/languages/usan,9999.0,usan1239,,Nuclear Trans New Guinea,wnu,Papunesia,0.0,-4.84,145.36
Usarufa,Severely endangered,https://en.wal.unesco.org/languages/usarufa,9999.0,usar1243,,Nuclear Trans New Guinea,usa,Papunesia,0.0,-6.39,145.63
Ushojo,Definitely endangered,https://en.wal.unesco.org/languages/ushojo,9999.0,usho1238,Pakistan,Indo-European,ush,Eurasia,0.0,35.16,72.64
Usila Chinantec,Endangered/unsafe,https://en.wal.unesco.org/languages/usila-chinantec,9999.0,usil1237,,Otomanguean,cuc,North America,0.0,17.92,-96.41
Usku,Definitely endangered,https://en.wal.unesco.org/languages/usku,99.0,usku1243,,,ulf,Papunesia,0.0,-3.64,140.5
Uspanteco,Definitely endangered,https://en.wal.unesco.org/languages/uspanteco,9999.0,uspa1245,,Mayan,usp,North America,0.0,15.36,-90.89
Usui,Endangered/unsafe,https://en.wal.unesco.org/languages/usui,99999.0,usui1238,Myanmar,Sino-Tibetan,usi,Eurasia,0.0,23.01,91.79
Utarmbung,Endangered/unsafe,https://en.wal.unesco.org/languages/utarmbung,9999.0,utar1238,,Nuclear Trans New Guinea,omo,Papunesia,0.0,-4.83,144.92
Ute-Southern Paiute,Definitely endangered,https://en.wal.unesco.org/languages/ute-southern-paiute,9999.0,utes1238,,Uto-Aztecan,ute,North America,3.0,40.1,-110.31
Utu,Endangered/unsafe,https://en.wal.unesco.org/languages/utu,999.0,utuu1240,,Nuclear Trans New Guinea,utu,Papunesia,0.0,-5.16,145.54
U,Definitely endangered,https://en.wal.unesco.org/languages/u,99999.0,uuuu1243,,Austroasiatic,uuu,Eurasia,0.0,22.68,101.77
Uvbie,Endangered/unsafe,https://en.wal.unesco.org/languages/uvbie,99999.0,uvbi1238,,Atlantic-Congo,evh,Africa,0.0,5.44,5.77
Uwinymil,Not in use,https://en.wal.unesco.org/languages/uwinymil,0.0,uwin1234,,Gunwinyguan,,Australia,0.0,-12.8,131.7
Uya,Definitely endangered,https://en.wal.unesco.org/languages/uya,999.0,uyaa1238,,Nuclear Trans New Guinea,usu,Papunesia,0.0,-5.32,145.47
Uzbeki Arabic,Definitely endangered,https://en.wal.unesco.org/languages/uzbeki-arabic,999.0,uzbe1248,,Afro-Asiatic,auz,Eurasia,2.0,40.26,65.39
Uzekwe,Endangered/unsafe,https://en.wal.unesco.org/languages/uzekwe,9999.0,uzek1238,,Atlantic-Congo,eze,Africa,0.0,6.59,8.31
Vaagri Booli,Definitely endangered,https://en.wal.unesco.org/languages/vaagri-booli,9999.0,vaag1238,India,Indo-European,vaa,Eurasia,0.0,12.21,79.53
Vaal-Orange,Not in use,https://en.wal.unesco.org/languages/vaal-orange,0.0,vaal1235,,Tuu,kqu,Africa,3.0,-29.55,26.11
Vafsi,Endangered/unsafe,https://en.wal.unesco.org/languages/vafsi,99999.0,vafs1240,,Indo-European,vaf,Eurasia,0.0,34.53,50.0
Vaghri,Endangered/unsafe,https://en.wal.unesco.org/languages/vaghri,9999.0,vagh1246,,Indo-European,vgr,Eurasia,0.0,26.14,68.61
Vaghua,Endangered/unsafe,https://en.wal.unesco.org/languages/vaghua,9999.0,vagh1249,,Austronesian,tva,Papunesia,0.0,-6.69,156.54
Vagla,Endangered/unsafe,https://en.wal.unesco.org/languages/vagla,99999.0,vagl1239,Ghana,Atlantic-Congo,vag,Africa,2.0,9.34,-2.31
Vai,Potentially vulnerable,https://en.wal.unesco.org/languages/vai,999999.0,vaii1241,,Mande,vai,Africa,0.0,7.05,-11.33
Vaiphei,Endangered/unsafe,https://en.wal.unesco.org/languages/vaiphei,99999.0,vaip1239,India,Sino-Tibetan,vap,Eurasia,0.0,24.14,93.72
Vale,Endangered/unsafe,https://en.wal.unesco.org/languages/vale,9999.0,vale1250,,Central Sudanic,vae,Africa,2.0,7.5,18.56
Valencian Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/valencian-sign-language,9999.0,vale1251,,Sign Language,vsv,Eurasia,0.0,39.5,-0.75
Valley Maidu,Not in use,https://en.wal.unesco.org/languages/valley-maidu,0.0,vall1252,,Maiduan,vmv,North America,0.0,39.81,-121.19
Valle Nacional Chinantec,Endangered/unsafe,https://en.wal.unesco.org/languages/valle-nacional-chinantec,999.0,vall1253,,Otomanguean,cvn,North America,0.0,17.8,-96.32
Walman,Severely endangered,https://en.wal.unesco.org/languages/walman,9999.0,valm1241,,Nuclear Torricelli,van,Papunesia,0.0,-3.25,142.5
Valpei,Definitely endangered,https://en.wal.unesco.org/languages/valpei,999.0,valp1237,,Austronesian,vlp,Papunesia,0.0,-14.71,166.61
Vamale,Definitely endangered,https://en.wal.unesco.org/languages/vamale,99.0,vama1243,,Austronesian,mkt,Papunesia,2.0,-20.77,165.04
Vame,Endangered/unsafe,https://en.wal.unesco.org/languages/vame,9999.0,vame1236,,Afro-Asiatic,mlr,Africa,5.0,10.95,14.21
Vangunu,Endangered/unsafe,https://en.wal.unesco.org/languages/vangunu,999.0,vang1243,,Austronesian,mpr,Papunesia,2.0,-8.67,158.0
Vanimo,Endangered/unsafe,https://en.wal.unesco.org/languages/vanimo,9999.0,vani1248,,Sko,vam,Papunesia,2.0,-2.69,141.26
Lovono,Critically endangered,https://en.wal.unesco.org/languages/lovono,9.0,vano1237,,Austronesian,vnk,Papunesia,0.0,-11.61,166.8
Vanuma,Endangered/unsafe,https://en.wal.unesco.org/languages/vanuma,9999.0,vanu1242,,Atlantic-Congo,vau,Africa,0.0,0.94,29.81
Vao,Endangered/unsafe,https://en.wal.unesco.org/languages/vao,9999.0,vaoo1237,,Austronesian,vao,Papunesia,0.0,-15.9,167.31
Varhadi-Nagpuri,Potentially vulnerable,https://en.wal.unesco.org/languages/varhadi-nagpuri,9999999.0,varh1239,,Indo-European,vah,Eurasia,11.0,20.71,79.75
Varisi,Endangered/unsafe,https://en.wal.unesco.org/languages/varisi,9999.0,vari1239,,Austronesian,vrs,Papunesia,2.0,-6.83,156.66
Varli,Potentially vulnerable,https://en.wal.unesco.org/languages/varli,999999.0,varl1238,India,Indo-European,vav,Eurasia,2.0,20.56,73.3
Vasavi,Potentially vulnerable,https://en.wal.unesco.org/languages/vasavi,999999.0,vasa1239,India,Indo-European,vas,Eurasia,5.0,21.36,73.87
Northern Ju,Definitely endangered,https://en.wal.unesco.org/languages/northern-ju,99999.0,vase1234,,Kxa,vaj,Africa,0.0,-18.27,18.19
Vazimba,Unknown,https://en.wal.unesco.org/languages/vazimba,,vazi1234,,Unclassifiable,,Africa,0.0,,
Veddah,Not in use,https://en.wal.unesco.org/languages/veddah,999.0,vedd1240,,Indo-European,ved,Eurasia,0.0,6.97,81.26
Vehes,Severely endangered,https://en.wal.unesco.org/languages/vehes,99.0,vehe1237,,Austronesian,val,Papunesia,0.0,-6.92,146.9
Vemgo-Mabas,Endangered/unsafe,https://en.wal.unesco.org/languages/vemgo-mabas,99999.0,vemg1240,Cameroon,Afro-Asiatic,vem,Africa,2.0,10.83,13.66
Venda,Potentially vulnerable,https://en.wal.unesco.org/languages/venda,9999999.0,vend1245,Zimbabwe,Atlantic-Congo,ven,Africa,7.0,-22.19,29.95
Venezuelan Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/venezuelan-sign-language,99999.0,vene1237,,Sign Language,vsl,South America,0.0,10.33,-66.77
Venetic,Not in use,https://en.wal.unesco.org/languages/venetic,0.0,vene1257,,Indo-European,xve,Eurasia,0.0,45.6,12.06
Venetian,Potentially vulnerable,https://en.wal.unesco.org/languages/venetian,9999999.0,vene1258,,Indo-European,vec,Eurasia,6.0,45.5,12.21
Vengo,Endangered/unsafe,https://en.wal.unesco.org/languages/vengo,99999.0,veng1238,,Atlantic-Congo,bav,Africa,0.0,6.11,10.41
Ventureño,Not in use,https://en.wal.unesco.org/languages/ventureno,0.0,vent1242,,Chumashan,veo,North America,0.0,34.18,-119.03
Veps,Severely endangered,https://en.wal.unesco.org/languages/veps,9999.0,veps1250,Russian Federation,Uralic,vep,Eurasia,3.0,60.34,34.79
Vera'a,Definitely endangered,https://en.wal.unesco.org/languages/veraa,999.0,vera1241,,Austronesian,vra,Papunesia,3.0,-13.89,167.43
Vere Kaadam,Endangered/unsafe,https://en.wal.unesco.org/languages/vere-kaadam,,vere1252,,Atlantic-Congo,,Africa,4.0,9.01,12.42
Vidunda,Definitely endangered,https://en.wal.unesco.org/languages/vidunda,99999.0,vidu1238,,Atlantic-Congo,vid,Africa,0.0,-7.53,36.93
Viemo,Endangered/unsafe,https://en.wal.unesco.org/languages/viemo,9999.0,viem1243,,Atlantic-Congo,vig,Africa,0.0,10.84,-3.84
Vietnamese,Safe,https://en.wal.unesco.org/languages/vietnamese,99999999.0,viet1252,Australia,Austroasiatic,vie,Eurasia,3.0,20.68,105.77
Vilela,Not in use,https://en.wal.unesco.org/languages/vilela,0.0,vile1241,,,vil,South America,0.0,-27.41,-58.97
Vili,Endangered/unsafe,https://en.wal.unesco.org/languages/vili,99999.0,vili1238,,Atlantic-Congo,vif,Africa,2.0,-4.07,11.38
Vili of Ngounie,Critically endangered,https://en.wal.unesco.org/languages/vili-ngounie,,vili1239,,Atlantic-Congo,,Africa,0.0,-2.75,10.31
Villa Viciosa Agta,Not in use,https://en.wal.unesco.org/languages/villa-viciosa-agta,0.0,vill1242,,Unattested,dyg,Papunesia,0.0,17.47,120.64
Vincentian Creole English,Endangered/unsafe,https://en.wal.unesco.org/languages/vincentian-creole-english,99999.0,vinc1243,,Indo-European,svc,North America,0.0,13.24,-61.2
Neve'ei,Definitely endangered,https://en.wal.unesco.org/languages/neveei,999.0,vinm1237,,Austronesian,vnm,Papunesia,1.0,-16.23,167.43
Vinza,Endangered/unsafe,https://en.wal.unesco.org/languages/vinza,9999.0,vinz1238,,Atlantic-Congo,vin,Africa,0.0,-4.99,30.57
Virgin Islands Creole English,Endangered/unsafe,https://en.wal.unesco.org/languages/virgin-islands-creole-english,99999.0,virg1240,Netherlands,Indo-European,vic,North America,0.0,18.05,-63.08
Vishavan,Definitely endangered,https://en.wal.unesco.org/languages/vishavan,999.0,vish1243,,Dravidian,vis,Eurasia,0.0,10.18,76.76
Viti,Endangered/unsafe,https://en.wal.unesco.org/languages/viti,,viti1241,,Atlantic-Congo,vit,Africa,0.0,6.67,11.11
Vitou,Severely endangered,https://en.wal.unesco.org/languages/vitou,999.0,vito1235,,Tor-Orya,vto,Papunesia,0.0,-2.11,139.11
Vivti,Critically endangered,https://en.wal.unesco.org/languages/vivti,0.0,vivt1234,,Austronesian,,Papunesia,0.0,-16.28,167.5
Vlaamse Gebarentaal,Definitely endangered,https://en.wal.unesco.org/languages/vlaamse-gebarentaal,9999.0,vlaa1235,Belgium,Sign Language,vgt,Eurasia,0.0,50.8,4.31
Western Flemish,Potentially vulnerable,https://en.wal.unesco.org/languages/western-flemish,9999999.0,vlaa1240,,Indo-European,vls,Eurasia,7.0,51.08,3.11
Vlax Romani,Potentially vulnerable,https://en.wal.unesco.org/languages/vlax-romani,999999.0,vlax1238,Norway,Indo-European,rmy,Eurasia,18.0,46.09,18.16
Vono,Definitely endangered,https://en.wal.unesco.org/languages/vono,999.0,vono1238,,Unattested,kch,Africa,0.0,10.44,8.21
Voro,Endangered/unsafe,https://en.wal.unesco.org/languages/voro,,voro1240,,Atlantic-Congo,vor,Africa,0.0,9.78,12.07
Votic,Critically endangered,https://en.wal.unesco.org/languages/votic,99.0,voti1245,Russian Federation,Uralic,vot,Eurasia,6.0,59.38,28.62
Vumbu,Definitely endangered,https://en.wal.unesco.org/languages/vumbu,9999.0,vumb1238,,Atlantic-Congo,vum,Africa,0.0,-2.18,10.65
Vunapu,Definitely endangered,https://en.wal.unesco.org/languages/vunapu,999.0,vuna1239,,Austronesian,vnp,Papunesia,0.0,-14.85,166.69
Vunjo,Endangered/unsafe,https://en.wal.unesco.org/languages/vunjo,99999.0,vunj1238,,Atlantic-Congo,vun,Africa,4.0,-3.43,37.58
Vurës,Definitely endangered,https://en.wal.unesco.org/languages/vures,9999.0,vure1239,,Austronesian,msn,Papunesia,3.0,-13.91,167.45
Vute,Endangered/unsafe,https://en.wal.unesco.org/languages/vute,99999.0,vute1244,,Atlantic-Congo,vut,Africa,8.0,6.14,11.88
Vwanji,Endangered/unsafe,https://en.wal.unesco.org/languages/vwanji,99999.0,vwan1235,,Atlantic-Congo,wbi,Africa,0.0,-9.01,34.08
Waamwang,Not in use,https://en.wal.unesco.org/languages/waamwang,0.0,waam1236,,Austronesian,wmn,Papunesia,0.0,-20.5,164.41
Waama,Potentially vulnerable,https://en.wal.unesco.org/languages/waama,999999.0,waam1244,Benin,Atlantic-Congo,wwa,Africa,2.0,10.6,1.65
Waata,Endangered/unsafe,https://en.wal.unesco.org/languages/waata,99999.0,waat1238,,Afro-Asiatic,ssn,Africa,0.0,0.56,37.86
Wab,Definitely endangered,https://en.wal.unesco.org/languages/wab,999.0,wabb1237,,Austronesian,wab,Papunesia,0.0,-5.61,146.46
Wabo,Severely endangered,https://en.wal.unesco.org/languages/wabo,9999.0,wabo1240,,Austronesian,wbb,Papunesia,0.0,-1.77,136.76
Waboda,Endangered/unsafe,https://en.wal.unesco.org/languages/waboda,9999.0,wabo1241,,Kiwaian,kmx,Papunesia,0.0,-8.42,143.5
Waci Gbe,Potentially vulnerable,https://en.wal.unesco.org/languages/waci-gbe,999999.0,waci1239,Benin,Atlantic-Congo,wci,Africa,4.0,6.46,1.69
Wadaginam,Endangered/unsafe,https://en.wal.unesco.org/languages/wadaginam,999.0,wada1263,,Nuclear Trans New Guinea,wdg,Papunesia,0.0,-4.53,144.97
Waddar,Potentially vulnerable,https://en.wal.unesco.org/languages/waddar,999999.0,wadd1237,,Dravidian,wbq,Eurasia,0.0,19.88,77.17
Wadiyara Koli,Potentially vulnerable,https://en.wal.unesco.org/languages/wadiyara-koli,999999.0,wadi1248,Pakistan,Indo-European,kxp,Eurasia,8.0,26.07,72.13
Wadjiginy,Severely endangered,https://en.wal.unesco.org/languages/wadjiginy,9.0,wadj1254,,,wdj,Australia,1.0,-12.86,130.74
Wadjigu,Not in use,https://en.wal.unesco.org/languages/wadjigu,0.0,wadj1255,,Pama-Nyungan,wdu,Australia,3.0,-23.8,147.42
Wa'ema,Endangered/unsafe,https://en.wal.unesco.org/languages/waema,999.0,waem1237,,Austronesian,wag,Papunesia,0.0,-10.29,150.4
Kolor,Definitely endangered,https://en.wal.unesco.org/languages/kolor,9999.0,waer1237,,Austronesian,wrx,Papunesia,0.0,-8.79,120.7
Waffa,Endangered/unsafe,https://en.wal.unesco.org/languages/waffa,9999.0,waff1241,,Nuclear Trans New Guinea,waj,Papunesia,0.0,-6.56,146.09
Wagaya,Not in use,https://en.wal.unesco.org/languages/wagaya,0.0,waga1260,,Pama-Nyungan,wga,Australia,0.0,-20.33,137.62
Wagawaga,Endangered/unsafe,https://en.wal.unesco.org/languages/wagawaga,999.0,waga1268,,Austronesian,wgb,Papunesia,2.0,-10.42,150.38
Wagdi,Potentially vulnerable,https://en.wal.unesco.org/languages/wagdi,9999999.0,wagd1238,India,Indo-European,wbr,Eurasia,3.0,23.69,73.9
Wageman,Severely endangered,https://en.wal.unesco.org/languages/wageman,99.0,wage1238,,,waq,Australia,0.0,-13.86,131.89
Wagi (Papua New Guinea),Definitely endangered,https://en.wal.unesco.org/languages/wagi-papua-new-guinea,9999.0,wagi1249,,Nuclear Trans New Guinea,fad,Papunesia,0.0,-5.18,145.73
Wagu,Critically endangered,https://en.wal.unesco.org/languages/wagu,,wagu1234,,Sepik,,Papunesia,0.0,-4.38,142.73
Eastern Lowland Kenyah,Definitely endangered,https://en.wal.unesco.org/languages/eastern-lowland-kenyah,9999.0,waha1238,,Austronesian,whk,Papunesia,1.0,1.57,116.66
Waigali,Definitely endangered,https://en.wal.unesco.org/languages/waigali,99999.0,waig1243,,Indo-European,wbk,Eurasia,3.0,35.19,70.99
Waigeo,Severely endangered,https://en.wal.unesco.org/languages/waigeo,999.0,waig1244,,Austronesian,wgo,Papunesia,2.0,-0.18,130.92
Ale,Definitely endangered,https://en.wal.unesco.org/languages/ale,99.0,wail1242,,Austronesian,wlr,Papunesia,0.0,-15.57,166.9
Eel River Athabaskan,Not in use,https://en.wal.unesco.org/languages/eel-river-athabaskan,0.0,wail1244,,Athabaskan-Eyak-Tlingit,wlk,North America,4.0,39.15,-123.28
Waima,Endangered/unsafe,https://en.wal.unesco.org/languages/waima,9999.0,waim1251,,Austronesian,rro,Papunesia,3.0,-8.67,146.54
Waima'a,Definitely endangered,https://en.wal.unesco.org/languages/waimaa,99999.0,waim1252,,Austronesian,wmh,Papunesia,0.0,-8.53,126.32
Waimiri-Atroari,Definitely endangered,https://en.wal.unesco.org/languages/waimiri-atroari,9999.0,waim1253,,Cariban,atr,South America,3.0,-0.62,-60.43
Waimaha,Definitely endangered,https://en.wal.unesco.org/languages/waimaha,999.0,waim1255,,Tucanoan,bao,South America,4.0,0.3,-70.16
Waioli,Definitely endangered,https://en.wal.unesco.org/languages/waioli,9999.0,waio1238,,North Halmahera,wli,Papunesia,0.0,1.23,127.49
Waiwai,Definitely endangered,https://en.wal.unesco.org/languages/waiwai,9999.0,waiw1244,Guyana,Cariban,waw,South America,2.0,1.51,-59.14
Wajarri,Severely endangered,https://en.wal.unesco.org/languages/wajarri,99.0,waja1257,,Pama-Nyungan,wbv,Australia,0.0,-28.18,117.15
Waja,Endangered/unsafe,https://en.wal.unesco.org/languages/waja,99999.0,waja1259,,Atlantic-Congo,wja,Africa,2.0,9.91,11.72
